facility_id,osm_ref,category,subtype,name,operator,ownership,addr_street,addr_housenumber,grid_id,power_source_id,power_source_name,power_zone_id,power_connection_type,backup_power,backup_power_capacity_kw,dependency_confidence,dependency_notes,source
osm_way_825829537,way/825829537,education,kindergarten,Вальдорфський дитячий садок «Софія»,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_917081988,way/917081988,education,kindergarten,Веселий заєць,,,,,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_665722668,way/665722668,education,kindergarten,Веселка,,,,,kyiv_grid_09_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_1511285880,way/1511285880,education,kindergarten,Веселка,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_849029540,way/849029540,education,kindergarten,Водограй ДНЗ,,,Набережна вулиця,10,kyiv_grid_05_01,,,,,,,,,OpenStreetMap Overpass API
osm_way_317234012,way/317234012,education,kindergarten,Д/С Буратіно (Петрівське),,,Володимирська вулиця,1,kyiv_grid_01_03,,,,,,,,,OpenStreetMap Overpass API
osm_node_4603000610,node/4603000610,education,kindergarten,Д/С Светлячек,,,Жулянська вулиця,1-А,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_674620028,way/674620028,education,kindergarten,Д/С № 3 (Даринка),,,,,kyiv_grid_01_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_390052661,way/390052661,education,kindergarten,"ДНЗ ""Золотий ключик""",,,,,kyiv_grid_05_07,,,,,,,,,OpenStreetMap Overpass API
osm_way_383586747,way/383586747,education,kindergarten,"ДНЗ ""Ластівка""",,,,,kyiv_grid_04_07,,,,,,,,,OpenStreetMap Overpass API
osm_way_388661146,way/388661146,education,kindergarten,"ДНЗ ""Сонечко""",,,,,kyiv_grid_04_07,,,,,,,,,OpenStreetMap Overpass API
osm_way_390052662,way/390052662,education,kindergarten,"ДНЗ ""Чебурашка""",,,,,kyiv_grid_05_07,,,,,,,,,OpenStreetMap Overpass API
osm_way_1089342435,way/1089342435,education,kindergarten,ДНЗ 747,,,,,kyiv_grid_00_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_195542067,way/195542067,education,kindergarten,ДНЗ «Яблунька»,,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1529326835,way/1529326835,education,kindergarten,ДНЗ Барвінок,,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_819105058,way/819105058,education,kindergarten,ДНЗ Віночок,,,провулок Василя Погребного,2а,kyiv_grid_01_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_386217899,way/386217899,education,kindergarten,ДНЗ Віночок,,,,,kyiv_grid_01_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_732568419,way/732568419,education,kindergarten,ДНЗ № 305,,,,,kyiv_grid_06_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_144717060,way/144717060,education,kindergarten,ДНЗ №12,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_794678001,way/794678001,education,kindergarten,ДНЗ №270,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_40963832,way/40963832,education,kindergarten,"ДНЗ №596 ""Славутич""",,,Новопироговська вулиця,,kyiv_grid_06_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_405069086,way/405069086,education,kindergarten,ДНЗ №65,,,,,kyiv_grid_04_07,,,,,,,,,OpenStreetMap Overpass API
osm_node_4886320032,node/4886320032,education,kindergarten,ДНЗ №67,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_824880310,way/824880310,education,kindergarten,ДНЗ №693 «Волошка»,,,,,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_117357400,way/117357400,education,kindergarten,ДУЗ №702,,,Алматинська вулиця,111-А,kyiv_grid_08_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_4557854096,node/4557854096,education,kindergarten,Даймонд кідс,,,,,kyiv_grid_07_04,,,,,,,,,OpenStreetMap Overpass API
osm_node_11016455763,node/11016455763,education,kindergarten,Дивокрил,,,,,kyiv_grid_08_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_733337854,way/733337854,education,kindergarten,Дивосвіт,,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_766763286,way/766763286,education,kindergarten,Дитсадок,,,,,kyiv_grid_03_02,,,,,,,,,OpenStreetMap Overpass API
osm_node_4800509426,node/4800509426,education,kindergarten,Дитсадок Funkids,,,,,kyiv_grid_03_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_483283545,way/483283545,education,kindergarten,Дитсадок «Яблучко»,,,,,kyiv_grid_04_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_44755969,way/44755969,education,kindergarten,Дитсадок №120,,,Костянтинівська вулиця,13,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1472689317,way/1472689317,education,kindergarten,Дитсадок №141,,,,,kyiv_grid_05_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_263781192,way/263781192,education,kindergarten,Дитсадок №503,,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1145342335,way/1145342335,education,kindergarten,Дитяча дошкільна установа №162,Подільська районна державна адміністрація,,Оболонська вулиця,5,kyiv_grid_05_05,,,,,,,,,OpenStreetMap Overpass API
osm_node_6492186485,node/6492186485,education,kindergarten,"Дитячий клуб ""Теремок""",,,Садова вулиця,6-А,kyiv_grid_00_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_4745876820,node/4745876820,education,kindergarten,Дитячий клуб «Палки Скакалки»,,,,,kyiv_grid_10_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1421389558,way/1421389558,education,kindergarten,Дитячий навчальний заклад № 1,,,,,kyiv_grid_10_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_473325228,way/473325228,education,kindergarten,Дитячий оздоровчо-екологічний центр,,,вулиця Героїв Дніпра,32-В,kyiv_grid_05_06,,,,,,,,,OpenStreetMap Overpass API
osm_node_5372620894,node/5372620894,education,kindergarten,Дитячий садок,,,Вишгородська вулиця,45,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_593611661,way/593611661,education,kindergarten,Дитячий садок,,,,,kyiv_grid_02_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_365986897,way/365986897,education,kindergarten,Дитячий садок,,,Набережна вулиця,,kyiv_grid_08_00,,,,,,,,,OpenStreetMap Overpass API
osm_way_154228328,way/154228328,education,kindergarten,Дитячий садок,,,Милославська вулиця,12-Б,kyiv_grid_07_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_516710124,way/516710124,education,kindergarten,Дитячий садок,,,,,kyiv_grid_07_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1362061538,way/1362061538,education,kindergarten,"Дитячий садок ""CrystalKids""",,,,,kyiv_grid_04_02,,,,,,,,,OpenStreetMap Overpass API
osm_way_373385759,way/373385759,education,kindergarten,"Дитячий садок ""Антошка""",,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_538569485,way/538569485,education,kindergarten,"Дитячий садок ""Барвінок""",м. Бровари УОН,,вулиця Чорних Запорожців,57-А,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_406854566,way/406854566,education,kindergarten,"Дитячий садок ""Бджілка""",,,,,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_539070280,way/539070280,education,kindergarten,"Дитячий садок ""Вишенька""",,,Шкільна вулиця,6а,kyiv_grid_11_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1006120204,way/1006120204,education,kindergarten,"Дитячий садок ""Віночок""",Управління освіти і науки Броварської міської ради,,Київська вулиця,64,kyiv_grid_10_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_1120876120,way/1120876120,education,kindergarten,"Дитячий садок ""Віночок"" (ясельний корпус)",Управління освіти і науки Броварської міської ради,,Благодатна вулиця,130,kyiv_grid_10_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_289082040,way/289082040,education,kindergarten,"Дитячий садок ""Джерельце"" (реконструкція)",,,вулиця Симона Петлюри,13-Б,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_428087496,way/428087496,education,kindergarten,"Дитячий садок ""Довіра""",,,Жмеринська вулиця,10-А,kyiv_grid_02_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_237352847,way/237352847,education,kindergarten,"Дитячий садок ""Домінанта""",,,,,kyiv_grid_07_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_379699168,way/379699168,education,kindergarten,"Дитячий садок ""Зайчик""",,,вулиця Дмитра Дорошенка,61,kyiv_grid_06_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_538606306,way/538606306,education,kindergarten,"Дитячий садок ""Золота рибка""",,,бульвар Незалежності,11-Б,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_1117569583,way/1117569583,education,kindergarten,"Дитячий садок ""Казка""",Управління освіти і науки Броварської міської ради,,вулиця Вʼячеслава Чорновола,4,kyiv_grid_10_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_282575556,way/282575556,education,kindergarten,"Дитячий садок ""Капітошка""",,,бульвар Незалежності,15-Б,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_relation_3206354,relation/3206354,education,kindergarten,"Дитячий садок ""Капітошка""",,,бульвар Незалежності,15-Б,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_318359870,way/318359870,education,kindergarten,"Дитячий садок ""Кияночка""",,,,,kyiv_grid_04_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_113311393,way/113311393,education,kindergarten,"Дитячий садок ""Кобзарик""",,,Парково-Сирецька вулиця,4-Б,kyiv_grid_03_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_353525430,way/353525430,education,kindergarten,"Дитячий садок ""Лісова казка""",,,Чистяківська вулиця,24,kyiv_grid_03_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1120170913,way/1120170913,education,kindergarten,"Дитячий садок ""Лісова казка""",Управління освіти і науки Броварської міської ради,,вулиця Олега Онікієнка,14-А,kyiv_grid_11_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_474077563,way/474077563,education,kindergarten,"Дитячий садок ""Лісова пісня""",,,,,kyiv_grid_08_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_128784614,way/128784614,education,kindergarten,"Дитячий садок ""Лісові дзвіночки""",,,,,kyiv_grid_08_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_820361092,way/820361092,education,kindergarten,"Дитячий садок ""Літл Піпл""",,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
osm_way_1099924260,way/1099924260,education,kindergarten,"Дитячий садок ""Малятко""",,,провулок Корольова,10,kyiv_grid_10_05,,,,,,,,,OpenStreetMap Overpass API
osm_way_792818388,way/792818388,education,kindergarten,"Дитячий садок ""Мандаринка""",,,,,kyiv_grid_04_04,,,,,,,,,OpenStreetMap Overpass API
osm_way_1119395241,way/1119395241,education,kindergarten,"Дитячий садок ""Мандаринка""",,,вулиця Павла Чубинського,1,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_1120170915,way/1120170915,education,kindergarten,"Дитячий садок ""Оленка""",,,вулиця Марії Лагунової,18-А,kyiv_grid_11_06,,,,,,,,,OpenStreetMap Overpass API
osm_way_1459236629,way/1459236629,education,kindergarten,"Дитячий садок ""Орлятко""",,,,,kyiv_grid_02_03,,,,,,,,,OpenStreetMap Overpass API
